Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,O2
1.636425212341665159e+01,-8.992102473458263745e+00,-7.186225992146529684e+00,-2.137746806647401243e+01,5.675105511517674728e+00,2.856026358383764729e-01,-6.062675284868323189e+00,-1.243671135649694470e+01,6.384611663462258946e+00,3.484799243208343889e+00,-7.908056641630926364e+00,-1.046336271832037923e+00,-3.249946547827487819e+01,1.564856557348728749e+01,-3.043260908442020796e+00,4.055150074238090951e+01,1.786097906517122169e+01,8.349921782810580950e+00,1.988056640851140600e+01
8.685819377339127456e+00,-1.502227416579236241e+01,1.931113188082097754e+00,1.138268673147559085e+00,5.436090217321041251e+00,5.462788967899187220e+00,5.244993899072321053e-01,-3.436981256919939831e+00,-8.977089052716033635e+00,-4.308799747179167916e+00,1.859274442263272675e+01,-2.302455024614142864e+00,6.840424939072535793e+00,2.652705760331460638e+01,-1.774777205442333639e+01,2.517062372534170223e+01,3.334565373800135735e+00,2.792411683095612673e+01,1.562042362080658187e+01
-3.580093058910226222e+00,-4.343032634203035869e+00,-4.926112133627619016e+00,-1.192383706291671608e+01,1.613381104809659661e+01,-1.102005239631169076e+01,-2.030665649536761652e+00,1.738602893346067546e+00,-8.834217814557039361e+00,-2.304311663285690770e+01,-1.541523349271138521e+01,1.613352570644802197e+00,2.344467392965458785e+01,3.493075096266655777e+01,-1.727617624594255830e+00,3.660221000129100588e+01,-3.642325426220938134e+00,2.486940039153125781e+01,9.311181743320696924e+00
2.873807096435505137e+00,-3.945514938829501439e+00,-1.305523903169675926e+01,1.641185731629202138e+01,-4.904436645117554505e+00,-8.844568024971174225e+00,8.381675080360750485e+00,1.502891495668970556e+01,1.989927008014707965e+01,-1.429900300508812983e+01,-9.822734980919614500e+00,1.588952982941997050e+00,-7.415109909210602979e+00,4.033939815596627909e+01,-2.669363787600697258e+00,2.576727903506031581e+01,-8.158170883894618086e+00,1.010490793783698216e+01,1.694040041605139280e+01
1.547922445238383515e+00,8.996041154820895169e-01,-1.327917690614585666e+01,1.157915456352117012e+01,3.369709258761913073e+00,1.123230511426679179e+01,-1.059600623464282271e-01,1.363904154337555630e+00,-1.624398779187592678e+00,1.719680079766985870e+01,8.842527733840926274e+00,-9.011415322410863737e+00,-3.844449805160293776e-01,1.531656126171211874e+01,1.524102953619233247e+01,3.682623158194888191e+01,-1.982397514240719261e+01,1.701890912572700643e+01,1.603998509382108750e+01
-2.745613864977378427e+01,1.239722964355175350e+01,-1.886008099464239507e+01,-2.714944335656375163e+00,6.058420819820637071e+00,-2.246322062553397725e+00,-2.432431736947486822e+00,7.579925098484449286e+00,-6.775371965486050030e+00,1.685350829533226147e+01,1.698662784390122127e+01,3.250245621712231636e-01,1.777722852013465982e+01,9.098411291676812951e+00,1.347587926353916821e+01,3.260295192905236661e+01,2.261025946821554111e+00,2.586246953728484499e+01,-2.535472463682430178e+00
-9.064739494733817793e+00,6.769062648978187546e+00,4.765838032145902403e+00,-3.283124403423828497e+00,-7.229433745280786083e-02,3.658893894040410100e+00,1.658028846117154487e+01,8.234589786115936505e+00,-5.303772639898116203e+00,-1.418019907662324464e+01,-2.013939015021655177e-01,1.339858980700152458e+01,5.307454319852318747e+00,2.612556889380611036e+00,1.229299277831639614e+00,1.185297253288866060e+01,-8.274293787840191428e+00,1.739094049601467873e+01,1.475736653194830339e+01
-5.084661710928153333e-01,-1.622169636210480803e+01,5.975810254311385350e+00,1.485372956787346510e+01,-2.116663908888740231e+00,-4.971203813813395378e+00,-3.274225116161799676e+00,-2.755800766762278542e+01,4.510057505864596195e+00,-1.996808136559324964e+01,-2.786601054122238352e+00,-1.164167182541656231e+01,4.717130120893485490e+00,-5.534656289191531187e+00,5.765575491539429720e+00,-7.304230823132708217e+00,-1.792578309405117309e+01,7.757001868712494641e+00,-2.843766390831361957e+00
-3.566114765593062064e+00,6.080154356128566029e+00,5.925534365473859033e+00,1.714607292321625209e+01,-2.063760397329210505e+01,4.552447036014217296e+00,-6.244381625691323379e+00,8.038178390477762614e-01,-4.755720326835869649e+00,1.302982791059088896e+01,3.431685564702492974e-01,4.719227701357731952e+00,-4.167963571533111811e+00,1.489146241141376059e+00,1.786753833246826062e+01,-1.580393346872420679e+01,-1.210348904955927196e+01,-3.020700713874800991e-01,-8.064630538333485532e+00
2.471025648304205902e+00,1.117546974414597161e+00,-9.091757978652422523e+00,-9.325979079605367872e+00,8.339346351585912309e-01,-2.488750171944197120e+01,-4.019474781303970623e+00,-4.356980511140914558e+00,1.333533146078385023e+00,-8.099033280560273829e-01,7.346592646257843473e-01,1.020010840146214726e+01,2.835742868469966371e+00,-1.130151744628959420e+01,-7.177221838438489598e+00,-1.424910621573450165e+01,1.277586863969551345e+01,-1.594203350401741126e+01,-7.321857919087335631e+00
1.129482312947919986e+01,-9.782643203609806548e-01,1.005951290574182089e+01,-1.061183139503677531e+01,5.954985478719902581e+00,1.151402109012928143e+01,1.071233599532272684e+01,1.503160298980144916e+01,2.309324016627712339e+01,-7.204228161472389758e+00,2.098654884050955971e+01,-2.866219365642349026e-01,1.992995194826238770e+00,-4.759880844625016927e+00,2.650064803358373133e+00,-1.946229898248372336e+01,-2.201669994878188596e+00,-1.300691152118681515e+01,-6.468268070203722075e+00
-3.215357846539274700e+00,-2.269952993722576806e-01,7.067786675108583161e+00,-3.010911470597567252e+00,-5.781596334284114791e-01,-4.552876779192630785e+00,1.877843956376640255e+00,6.986616469927282580e+00,-1.571169920913498430e+01,-1.233869876314492586e+01,4.361236061962070920e+00,-2.329530618822112320e+00,4.117623111050065177e+00,-2.173043175872608046e+01,-7.480677151362837840e+00,-4.114322019742964742e-01,1.951955815013535211e+00,-1.167900878564211808e+01,-3.383301912367740272e+01
-1.057654796122865015e+01,2.045524280862550448e+00,7.294406644997998568e-02,4.311917053728740790e+00,-7.822750809531416216e+00,-1.248920398977737634e+01,4.584542092305577299e+00,8.747413405226760474e+00,-4.059679680585233541e+00,-1.241993307886922793e+01,-3.706633714559779857e+00,1.068623800303298566e-01,-1.147643070343132976e+01,-3.121304557517269274e+01,7.391008238765237159e+00,-2.526688917952353464e+01,2.148303151439129977e+00,-2.371751194533697316e+01,-2.922592498724042187e+01
3.248516585110452937e+00,-6.918867910135653609e+00,-1.568287432592489594e+00,-5.136716563359153831e+00,-1.679215090789484677e+01,-1.062496446239805259e+01,2.359962095560599771e+00,5.196293422694716391e+00,6.131638735762050541e-01,1.304562389071083039e+01,3.974257678985353426e+00,-9.297400977444258530e+00,2.413791261483269679e+01,-1.338998509712594220e+01,-4.973807118830614549e+00,-1.929944217736197487e+01,1.880558391264545293e+01,-1.451315543736262548e+01,-3.150330054563746884e+01
-3.266233335678035310e+00,-1.823508575246409302e+00,-6.491154690359698165e+00,4.522141641619887409e+00,4.530579332395030967e+00,-2.635880173274351534e+00,-2.192898396222023294e+01,1.047829883416786734e+00,-1.763984424739687285e+01,2.493063801979920502e+00,9.360463277726342568e+00,-2.055022675494741158e+00,1.726536637496108584e-01,-2.508125237983087530e+01,-1.770350621931518376e+01,-3.955110352672743801e+01,-6.965971172146617540e+00,-3.505001040961445824e+01,-4.135021882501487767e+01
-1.560635008219026787e+00,1.183939123891834022e+01,1.921618339287242128e+00,1.950298638778356164e+01,3.313027803381074499e-01,-1.103954113893812039e+00,-1.068810469468198399e+01,8.355631486224030624e+00,5.170618320982326210e+00,-1.792316867955151238e+01,-9.472447957316788347e+00,1.706652342507706521e+01,-1.002806099795966333e+01,-1.631073400192985545e+01,1.210642815828737717e+01,-2.797276612149351038e+01,-1.259626042909396171e+00,-2.381492918638350176e+01,-1.682434565522475367e+01
-2.917737191530786589e+00,-7.039057844255335539e+00,1.617247805317998299e+01,-1.406031197164236524e+01,1.389951220269428411e+01,1.411935124673697306e+00,-2.787681031764756234e+00,-2.132942400246892745e-01,8.952855473693928090e+00,-7.020752351573960048e+00,2.549144539109135632e+00,-1.266460399815755977e+00,-7.039598322334860825e+00,-2.847318290234967364e+01,-6.928237149249665272e-01,-2.299846805378009762e+01,9.717574135894505361e+00,-2.120694884584288786e+01,-1.807884340894911546e+01
2.241837800010985760e+01,-1.029887976175095510e+01,1.137856615616513878e+01,-4.456758800625638450e+00,-1.449397040335027853e+01,-1.192652451616187470e+01,3.147473245437913736e+00,1.284276084862391087e+01,-1.388423498525898836e+01,1.582604572604796189e+01,2.332977473846069016e-01,1.408124471373002062e-01,-1.106828806444449498e+01,-3.324487653856492031e+00,1.404434002909488477e+01,-2.093033973206728504e+01,-1.461959525094527236e-02,-1.106355541824447108e+01,-2.605834146832266285e+01
-2.240704260997945241e+01,-6.170734787385088183e-01,-2.562104236290778658e+00,-1.386991915494594352e+01,-4.703085991660849174e+00,8.711711908690954687e+00,-9.843057598309986389e+00,-1.069018392580654719e+01,-8.140372944522339393e-01,3.015060166751332815e+00,-1.150953061096553043e+01,-9.332853060413766499e+00,-2.540366103187694513e+00,-1.308183749985927413e+01,1.255124363244897445e+01,-2.964269033897180350e+01,3.187749664089993384e+00,-1.074108201381253735e+01,-2.111600909369352053e+01
-3.883339031326462187e+00,-1.130566456756347726e+01,5.386214617743596555e+00,-8.365848119285502094e+00,-1.321306879130713696e+01,-5.242744001925433217e+00,-1.015141064065365839e+01,1.037862670202161652e+01,1.831113807835055951e+00,-1.396974224990961666e+01,-4.244311274949782664e+00,4.049266314812588696e+00,-3.218095249776080191e+00,-2.276967478348424834e+01,3.233328474787250162e+00,-5.018158749252323858e+00,-1.644763997721596649e+00,-1.969371539717554143e+01,1.702426539948232120e+00
-3.689025648392051798e-02,-1.722783121454338584e+01,-1.101430049521758114e+01,-2.946764921324536157e+00,1.025319048921134346e+01,-5.743138463920019809e+00,-3.122985488997688464e+00,-3.627542772180430752e+00,5.747173092588461429e+00,-6.497140542325462675e+00,-4.828459845370086434e+00,-1.054931508985953492e+01,9.843635510051498727e+00,-2.237293447418835157e+01,-1.454036651961387250e+01,2.241388610479195354e+00,-8.034339638081224422e+00,3.652779836326539797e+00,-1.691438360657381423e+01
-7.811424922827788109e+00,-3.444671770748163997e+00,7.300671774052011287e+00,-7.272111647608682894e+00,1.239036592604391984e+01,-2.262684409612512493e+00,1.326280986100399062e+01,6.794561461898398491e+00,2.668950875155064395e+01,-1.095243141178354529e+00,-4.979259414906916703e+00,-1.972425846509779035e+00,-1.276883954222227580e+01,3.113567419444888795e+00,4.330400369519478154e+00,-2.690699978821887495e+00,1.122579203513717339e+01,-4.351371898618050515e+00,-1.204482644125847202e+01
8.998258321282831318e+00,1.448621884563923778e+01,-8.308571426653623249e+00,5.199775663480040500e+00,1.922583570552189514e+01,6.628315135186286788e+00,-2.152866574729072013e+01,-1.571734201863784008e+01,-7.412988480696138360e+00,9.494631910164285316e+00,1.871162100501976155e+01,-2.715061414356835812e+01,-1.385925713804372528e+01,1.048014090308705093e+01,-3.741612974044804307e+00,-1.508468861878859180e+01,-2.650921002205613330e+00,-2.621033985368506070e-01,1.040433398213659011e+01
8.132576787196395429e+00,-3.860409587689301869e-01,6.902555612776734684e+00,1.509562831239265934e+00,5.214246170628167754e+00,-3.390069434679220950e-01,-2.651551164581212916e+01,2.696965476086774061e+00,5.373899678950392556e+00,-9.851504731568875295e-01,1.933232051434936039e-01,2.432823236795817468e-01,-2.014894737342376629e+01,1.898657999866424717e+01,2.302924967844017345e+01,1.813122705913418997e+01,4.581856004933762883e+00,8.862518085958582148e+00,5.118961129968667700e-01
-4.775461848854060665e-01,1.785770944482134581e+00,2.969072190474402362e+01,2.990190806317671868e+00,7.892692178899760158e+00,-5.423436729674333101e+00,1.735345578277322787e+01,-1.511207813470843542e+00,-1.274811009424457575e+00,1.377271110026909007e+01,3.471406369737533026e+00,1.598155068477457030e+00,3.625010567529747263e+00,-1.010351653054290200e+00,5.817521182786391520e+00,1.972207758267379063e+01,2.862127392055599184e+00,1.729967192664052078e+01,1.731010855352239730e+01
-2.706737553436941557e+00,-2.130148358151125620e+01,-5.700124323271293036e+00,-3.066977796326571415e+00,4.360837573676674239e+00,-3.237436337822557686e+00,-1.530383135332976785e+01,-4.534057311072949847e-01,-2.981663715031631856e+00,2.625241898542602925e+00,6.565059977982082629e+00,-7.508334522495363927e+00,6.784174093315223253e+00,3.271183016104959762e+00,1.503469056034692741e+01,3.456417894045173256e+01,-3.680107113415538578e+01,3.316597444530584227e+01,1.194225058581196208e+01
-1.119568342316470178e+00,4.381254924409470952e+00,2.922803309238031488e+01,-2.146079872090625340e+00,5.731057724539809328e+00,1.219155998550806963e+01,-4.053224528152142625e+00,-1.767538438274977608e+01,1.621206490191607341e-01,-2.291554356378999913e+01,-6.592282865034283512e-01,-5.365866054687915110e+00,-3.408594116148478292e+01,5.538126145750183582e+00,2.823069854724062022e+00,1.298686496276380886e+01,-9.814119258288338532e-01,2.831494301691738258e+01,1.731214858176126370e+01
-1.047866536478107236e+00,9.336586130979193099e-01,4.906354877829782524e+00,-3.506905476000980126e+00,4.907655587171372846e-01,1.055371540828380184e+01,-1.500760240180856364e+01,3.288389767491619597e-01,4.107603041658390630e+00,5.348476284936280578e+00,-4.446636160833596030e+00,-6.837901133095453332e+00,4.177835752538773484e+00,1.564916977694710809e+01,1.430638722788436112e+01,4.258770321145367177e+01,5.799507229847647993e-01,3.634733925992704684e+01,2.245086953600869251e+01
-7.837302812576266708e-01,-6.649148280393544219e+00,-7.496256332619504192e+00,-2.486577299549552755e+00,6.188279435734600931e+00,3.658392260055397305e+00,-3.025670619201294986e+00,1.296877602758574444e+00,9.628312164747009072e-02,-1.824146571964802011e+00,1.490214384579356199e+01,6.718960553373247713e+00,-7.141138681911179731e+00,3.086721666266080888e+01,6.791144387238376545e+00,1.953797970075190804e+01,-2.312729840233964396e+01,3.246467997092003088e+01,7.446928899209988906e+00
-1.879991015167995050e+00,1.800504714023739794e+00,-7.954561667344152376e+00,4.190093112070743864e+00,2.139993050827791876e+01,1.486092099198482730e+00,-1.361259276452638778e+00,-1.781607410711804107e+01,2.753772044792525797e+00,-5.055809850621975521e+00,1.497762292761332503e+01,-5.428759934360516404e+00,1.037004438814664553e+01,2.331979741688858354e+01,-3.027376125108861782e+00,4.556878227421110239e+01,-1.326478953785056092e+01,3.456839023251880860e+01,3.669878823492550879e+01
2.524493145923928150e+00,1.701216171579600589e+00,2.364955607848391139e+01,-1.923490685558566682e+01,2.186793944754372276e+00,2.313606697643364285e+01,1.610666687514319761e+01,-1.150696535197037207e+01,-8.038572391359480873e-01,3.943433865229547308e+00,9.069115315805939659e+00,1.378577268931146271e+01,1.921511887408613006e+01,3.117234227898975529e+00,1.200171033323441883e+01,1.287423160376133779e+01,-2.511543628207657086e+00,1.835541599072909236e+01,2.235331801420869269e+01
7.532120648278652020e+00,-1.059487928357935616e+01,4.929886847030987340e+00,2.879413265314785253e+00,2.400677739878915307e-01,4.635145498838945777e+00,7.206748689692450860e+00,1.576898436367788925e+00,-9.369974775645799170e+00,-2.487121654486771583e+00,-1.109226090206895554e+00,1.428965842503234818e+01,-1.713585193545248231e+01,7.230227833233402457e-01,-1.540074722503447013e+01,1.997836972541825062e+01,-4.962105802256067122e+00,-1.055835999888075172e+01,9.282601996152729740e+00
-1.230260147598576914e+01,3.318537267799096302e+00,-5.661528561658385250e+00,-8.687305635806749748e+00,1.980746963571863750e+00,1.806105180428613677e+00,-1.283123944496612623e+01,4.069053375369490411e+00,8.255330389597036245e+00,2.012255705591523558e+00,3.508349285130141215e+00,5.504660495663427078e-01,-5.786729726400979601e+00,1.411042409348557669e+01,1.511158761197439482e+01,-6.948590491653375167e+00,9.030930559466403551e+00,2.705053208572741497e+01,-1.946418118407614584e+00
-1.050663899233149046e+01,1.197135422527154702e+01,-2.034606110429038495e+00,-3.388576400988219106e+00,-1.490918790122348181e+00,-2.020834443674911718e+00,-1.907971400721901745e+01,-5.061573488376013286e-01,1.026748844920284220e+01,-5.233770308454730902e+00,-8.135309133232654588e+00,1.542278851199275636e+01,1.030244370227571693e+01,1.638397609403300947e+01,1.589028737417274328e+01,2.564589225490189417e+00,1.518423160176674891e+01,9.033934063768555234e+00,-1.581287918883710653e+01
-1.748518029483523861e+01,-2.279414754735165971e+00,4.307757777089527451e+00,-1.561532898503499389e+01,2.464221545326775509e+00,3.568072098458281882e+00,4.996793150706229092e+00,4.492881718888195874e-01,9.812617348921341076e+00,-5.630078541370735046e+00,9.907151423023310421e-01,1.449209751424041848e+01,1.036659500541191115e+01,3.948746518994480592e+00,5.881365996964369458e+00,-3.009323943530124446e+00,-6.147947855791212390e+00,1.023338016548560780e+01,6.935673215252505130e+00
